RandomWeird{value=5066177246380389534, times=3, duration='0'}
RandomWeird{value=7966796985836980161, times=2, duration='466'}
RandomWeird{value=8956663256892842217, times=5, duration='466'}
RandomWeird{value=6357890667746274483, times=2, duration='0'}
RandomWeird{value=7686571645235549738, times=3, duration='466'}
RandomWeird{value=1892966024561591916, times=4, duration='466'}
RandomWeird{value=2164164524860919892, times=4, duration='467'}
RandomWeird{value=2904600768867890012, times=2, duration='467'}
RandomWeird{value=6015875078526110211, times=7, duration='466'}
RandomWeird{value=5813702881461294015, times=3, duration='0'}
RandomWeird{value=3544538826196484736, times=2, duration='0'}
RandomWeird{value=7644471340556782613, times=2, duration='0'}
RandomWeird{value=3946426682999531481, times=2, duration='0'}
RandomWeird{value=5987495907167803813, times=2, duration='466'}
RandomWeird{value=7612090212103711515, times=4, duration='467'}
RandomWeird{value=7733042502126141173, times=2, duration='466'}
RandomWeird{value=4940349109419934079, times=2, duration='466'}
RandomWeird{value=6373876130390882468, times=6, duration='933'}
RandomWeird{value=2059976209112610115, times=6, duration='466'}
RandomWeird{value=3695089240665299688, times=2, duration='466'}
RandomWeird{value=7687017107310866856, times=7, duration='467'}
RandomWeird{value=8925042693104638842, times=2, duration='0'}
RandomWeird{value=5213693915008700317, times=2, duration='466'}
RandomWeird{value=7162327368638610191, times=9, duration='1399'}
RandomWeird{value=7390102971741353844, times=3, duration='0'}
RandomWeird{value=7058064623251422077, times=4, duration='0'}
RandomWeird{value=5221965352978197108, times=4, duration='467'}
RandomWeird{value=7257249794289795786, times=2, duration='467'}
RandomWeird{value=6196814272874513820, times=3, duration='466'}
RandomWeird{value=7165350829335491546, times=2, duration='466'}
RandomWeird{value=6268967015328664702, times=3, duration='0'}
RandomWeird{value=2152985948546668219, times=4, duration='467'}
RandomWeird{value=5909562197985550504, times=6, duration='467'}
RandomWeird{value=4754868697478451404, times=4, duration='466'}
RandomWeird{value=5409418588823828658, times=2, duration='467'}
RandomWeird{value=5192665048612840482, times=2, duration='0'}
RandomWeird{value=3436098486189197138, times=2, duration='0'}
RandomWeird{value=4076499954245832113, times=5, duration='467'}
RandomWeird{value=8516405460392376288, times=6, duration='466'}
RandomWeird{value=4401455455327251746, times=2, duration='0'}
RandomWeird{value=1904062172793704718, times=5, duration='466'}
RandomWeird{value=7096882252856842703, times=2, duration='0'}
RandomWeird{value=3258454501767118027, times=3, duration='466'}
RandomWeird{value=4605075001558108369, times=2, duration='466'}
RandomWeird{value=8924810000940667718, times=7, duration='933'}
RandomWeird{value=4612047864515312917, times=3, duration='467'}
RandomWeird{value=9034082106979139599, times=2, duration='0'}
RandomWeird{value=6415851898625366412, times=3, duration='467'}
RandomWeird{value=8892470558440002275, times=3, duration='0'}
RandomWeird{value=5573998491473309812, times=2, duration='0'}
RandomWeird{value=5580295015467282988, times=6, duration='933'}
RandomWeird{value=1663142750275291842, times=2, duration='0'}
RandomWeird{value=3775209178673548670, times=4, duration='467'}
RandomWeird{value=4034945356215493396, times=2, duration='466'}
RandomWeird{value=4820795902838782938, times=2, duration='467'}
RandomWeird{value=7485274932987493151, times=3, duration='466'}
RandomWeird{value=5108003186474000270, times=2, duration='0'}
RandomWeird{value=6140611624816019650, times=3, duration='466'}
RandomWeird{value=7336195621976700047, times=2, duration='0'}
RandomWeird{value=2205854052192998205, times=5, duration='933'}
RandomWeird{value=7158769431496733600, times=2, duration='467'}
RandomWeird{value=6353605115729878103, times=7, duration='933'}
RandomWeird{value=2829485837726473832, times=2, duration='0'}
RandomWeird{value=3918217325945798873, times=4, duration='466'}
RandomWeird{value=1282764266286609609, times=4, duration='466'}
RandomWeird{value=6733182815960564182, times=5, duration='933'}
RandomWeird{value=7181148077967859792, times=3, duration='0'}
RandomWeird{value=7873718034874913089, times=2, duration='466'}
RandomWeird{value=7040909618829954607, times=4, duration='466'}
RandomWeird{value=8396861133593024392, times=5, duration='467'}
RandomWeird{value=4120473338020840662, times=2, duration='0'}
RandomWeird{value=5652602619630323073, times=4, duration='467'}
RandomWeird{value=4198177347505560421, times=2, duration='0'}
RandomWeird{value=5098318529325527649, times=2, duration='467'}
RandomWeird{value=3372747065209878826, times=2, duration='467'}
RandomWeird{value=1907077524025097442, times=2, duration='0'}
RandomWeird{value=5541539048637957540, times=2, duration='0'}
RandomWeird{value=8501798012247413404, times=5, duration='466'}
RandomWeird{value=5950454073878411828, times=4, duration='467'}
RandomWeird{value=4139716422115916746, times=7, duration='933'}
RandomWeird{value=1301547285653469720, times=2, duration='466'}
RandomWeird{value=3775839188845702404, times=4, duration='466'}
RandomWeird{value=6289988433442529972, times=2, duration='0'}
RandomWeird{value=6406220587165989890, times=2, duration='466'}
RandomWeird{value=4129390348453213632, times=2, duration='0'}
RandomWeird{value=1987212043504662437, times=2, duration='0'}
RandomWeird{value=3480653101395055946, times=5, duration='933'}
RandomWeird{value=6877293770864058240, times=2, duration='0'}
RandomWeird{value=4619016559550055285, times=2, duration='467'}
RandomWeird{value=8194157394733505004, times=2, duration='466'}
RandomWeird{value=4112035351846137800, times=6, duration='466'}
RandomWeird{value=1865408229640346289, times=2, duration='466'}
RandomWeird{value=2486881271863524033, times=2, duration='467'}
RandomWeird{value=3644468573131285728, times=6, duration='467'}
RandomWeird{value=7902827807845526237, times=2, duration='467'}
RandomWeird{value=2559586400719408927, times=2, duration='467'}
RandomWeird{value=1015933894533680411, times=3, duration='467'}
RandomWeird{value=1223364377878203065, times=4, duration='467'}
RandomWeird{value=2344992214719435310, times=4, duration='467'}
RandomWeird{value=7065920046093471598, times=3, duration='0'}
RandomWeird{value=7643361451890612565, times=2, duration='0'}
RandomWeird{value=4774828521567144491, times=2, duration='467'}
RandomWeird{value=8896949466017810210, times=9, duration='933'}
RandomWeird{value=3561454373845500846, times=3, duration='466'}
RandomWeird{value=4834908869957611161, times=4, duration='466'}
RandomWeird{value=4058532563665193933, times=4, duration='466'}
RandomWeird{value=3155448506999579994, times=2, duration='0'}
RandomWeird{value=2456173662634647735, times=2, duration='0'}
RandomWeird{value=1480168970158790619, times=4, duration='466'}
RandomWeird{value=3772859605175736671, times=4, duration='466'}
RandomWeird{value=7058823336525513621, times=2, duration='0'}
RandomWeird{value=2627696769428603494, times=2, duration='0'}
RandomWeird{value=6844727443594966744, times=2, duration='467'}
RandomWeird{value=2764610815623027817, times=2, duration='0'}
RandomWeird{value=6686334945816825145, times=2, duration='466'}
RandomWeird{value=8444999377383161709, times=2, duration='466'}
RandomWeird{value=3881564858094974259, times=3, duration='467'}
RandomWeird{value=3970327085251153633, times=5, duration='466'}
RandomWeird{value=1600234408422274861, times=3, duration='467'}
RandomWeird{value=2602006009958222588, times=2, duration='467'}
RandomWeird{value=5239826655013144682, times=2, duration='467'}
RandomWeird{value=5171273295999693490, times=3, duration='467'}
RandomWeird{value=3995010246433841013, times=8, duration='933'}
RandomWeird{value=1153581673906160432, times=2, duration='467'}
RandomWeird{value=7801782483406868883, times=2, duration='0'}
RandomWeird{value=1634809882598917496, times=4, duration='467'}
RandomWeird{value=4322171633401542027, times=5, duration='466'}
RandomWeird{value=7828332971777712266, times=3, duration='0'}
RandomWeird{value=2596285128242243968, times=4, duration='467'}
RandomWeird{value=8257428229127181287, times=4, duration='467'}
RandomWeird{value=3935938032477792211, times=4, duration='467'}
RandomWeird{value=2168329058585040979, times=2, duration='0'}
RandomWeird{value=1213561420379313846, times=5, duration='467'}
RandomWeird{value=5094835129147472158, times=2, duration='467'}
RandomWeird{value=5849405175153016688, times=3, duration='467'}
RandomWeird{value=7315773316276550503, times=2, duration='466'}
RandomWeird{value=5128404049979745915, times=5, duration='466'}
RandomWeird{value=4923295277729844127, times=2, duration='0'}
RandomWeird{value=3159119512360537713, times=2, duration='0'}
RandomWeird{value=8528458593500137557, times=2, duration='466'}
RandomWeird{value=2380380562539405518, times=4, duration='466'}
RandomWeird{value=6160138439166593247, times=2, duration='0'}
RandomWeird{value=4499920093556668324, times=2, duration='0'}
RandomWeird{value=4091862350668815848, times=3, duration='467'}
RandomWeird{value=6970248199112146266, times=2, duration='0'}
RandomWeird{value=3729417192775903242, times=2, duration='466'}
RandomWeird{value=6782983664883368371, times=3, duration='466'}
RandomWeird{value=8704306443628975943, times=9, duration='933'}
RandomWeird{value=9166464776346359419, times=3, duration='466'}
RandomWeird{value=5978840734115789077, times=3, duration='466'}
RandomWeird{value=8347444120447073254, times=3, duration='933'}
RandomWeird{value=1274629305052450088, times=2, duration='0'}
RandomWeird{value=8018138645982578786, times=2, duration='0'}
RandomWeird{value=7474201881646242195, times=2, duration='0'}
RandomWeird{value=7508343135676931816, times=4, duration='467'}
RandomWeird{value=5120150436971208067, times=2, duration='0'}
RandomWeird{value=2051915850137059076, times=3, duration='466'}
RandomWeird{value=7692628797805325709, times=2, duration='466'}
RandomWeird{value=8648936037738992247, times=4, duration='467'}
RandomWeird{value=7560571809711720117, times=4, duration='466'}
RandomWeird{value=8879598326232369900, times=2, duration='0'}
RandomWeird{value=3417247800512049546, times=5, duration='933'}
RandomWeird{value=8559713991724875563, times=6, duration='467'}
RandomWeird{value=8224105029593494928, times=3, duration='467'}
RandomWeird{value=8495340131724959345, times=2, duration='0'}
RandomWeird{value=3025571023081728064, times=6, duration='933'}
RandomWeird{value=2104999978702745371, times=2, duration='0'}
RandomWeird{value=4203694802148516466, times=2, duration='467'}
RandomWeird{value=3024569187846896161, times=3, duration='0'}
RandomWeird{value=5345720723232705130, times=3, duration='0'}
RandomWeird{value=1631230260097497211, times=2, duration='467'}
RandomWeird{value=1176766583613932613, times=4, duration='0'}
RandomWeird{value=1977771301575620134, times=5, duration='933'}
RandomWeird{value=3038751999173547912, times=2, duration='0'}
RandomWeird{value=9208780306146908718, times=2, duration='0'}
RandomWeird{value=1378269706888941233, times=3, duration='466'}
RandomWeird{value=4422879207677588465, times=2, duration='0'}
RandomWeird{value=8423551276013201795, times=3, duration='467'}
RandomWeird{value=8900952851222248118, times=5, duration='466'}
RandomWeird{value=9181823394442722433, times=4, duration='467'}
RandomWeird{value=1321352438003119126, times=2, duration='0'}
RandomWeird{value=7697753611678434725, times=7, duration='467'}
RandomWeird{value=3086974887473487079, times=2, duration='0'}
RandomWeird{value=2710214936214838563, times=3, duration='467'}
RandomWeird{value=7778566854206010308, times=7, duration='933'}
RandomWeird{value=3043720415838466320, times=2, duration='466'}
RandomWeird{value=5442414986268580128, times=4, duration='467'}
RandomWeird{value=2525546570876653681, times=2, duration='0'}
RandomWeird{value=2614987458679461579, times=2, duration='0'}
RandomWeird{value=5704842396530991726, times=5, duration='466'}
RandomWeird{value=4760982666769576325, times=2, duration='466'}
RandomWeird{value=4434201737743038591, times=2, duration='467'}
RandomWeird{value=8671908476562439857, times=3, duration='0'}
RandomWeird{value=7121325033252988871, times=3, duration='466'}
RandomWeird{value=5121266577309713983, times=2, duration='0'}
RandomWeird{value=4163596253510987493, times=3, duration='0'}
RandomWeird{value=6396959392562321056, times=2, duration='0'}
RandomWeird{value=3595370194353422285, times=2, duration='466'}
RandomWeird{value=5706393800981543744, times=4, duration='467'}
RandomWeird{value=3760808962290779317, times=4, duration='466'}
RandomWeird{value=3160586606621559062, times=5, duration='466'}
RandomWeird{value=4297683518477852230, times=2, duration='467'}
RandomWeird{value=4022499427354753374, times=5, duration='466'}
